书籍,1,原来，学习是很开心的事情。当时买这套书，就是为了让儿子明白，学习不是累赘，不是父母老师的强迫，学习也可以很开心很快乐，学习的过程就是玩耍就是享受就是与父母老师互动的快乐时光。还好，儿子学的很快乐，当然，是在他学了几天后，我才告诉他这就是学习，儿子很高兴的对我说，妈妈，原来学习这么好玩啊，我喜欢学习。是啊，难怪教育学家告诉我们，孩子最重要的是引导。
书籍,1,原本是想找一本在中学时代阅读的关于两性经典言论集的书，没找到，但找到了周国平的这一本。周国平的妞妞很早之前在各大报刊杂志上看到过介绍，却一直没有找来看过。但是这一本书，我相信值得每一个男人和女人用心阅读。生活需要智慧，两性相处亦然，爱情、婚姻，虽然不是人生的全部，但却毫无疑问是获得人生幸福最重要的部分。每一个人都应该认真对待。这本书，能让每个人收益。
书籍,1,裕子的生命，就像倒放的录象带，从盛开的花到含苞待放，直到化为幼苗，散入大地。生命以这样奇特的方式逆转，她与爱的人擦肩而去。生命的开始和结束，可能都不是我们能预料的。谁也不知道接下去会发生什么。假如有一段正常的健康的路程，我们该好好的感谢生活的厚爱。能把握住手中的爱时，就好好把握，尽情珍惜吧，别吝惜把爱拿出来，向那个人表达。
书籍,1,与其说这是一部小说，不如说是一套简易又系统的自我完善套餐。如果能按照“细嚼慢咽”的就餐规则，一定受益匪浅且得益终生。书中，作者让若菱引领着读者，一步步去接近自己的本真，探索自我，发现自我，接纳自我，提升自我，终至完善自我的境界。给芸芸众生指明了一条与自性之佛沟通的捷径。本书读起来轻松，在轻松中又蕴含深刻的哲理。是难得的灵修普及教材！
书籍,1,与刀刀结实是在众多的期刊杂志中，本人也是属狗的，看到刀刀就更是亲切万分。收到书后有些失望，我还以为这本书与绝对小孩一样的开本呢，相比而言刀刀小了些。不过内容还是很精彩！虽然有很多在其他杂志中看过，但这本书我还是看了数遍，且还再看。画中的三言两语是那样的幽默深刻！读来微笑间还挂着泪水!在读书便是一定的，而且还会购买其他几本书。本人推荐这本漫画！这的很喜欢刀刀！
书籍,1,与《中国剪纸艺术欣赏与实践》一书一起买的，今天刚收到货。一家人对这两本书都比较满意。书中的作品都很漂亮，有较高的欣赏和收藏价值。看到有人认为本书不适合初学者，我倒认为不尽然。剪纸是一门需要极大细心和耐心的艺术。如果只是想自己剪着玩玩，或者给小孩子剪些花卉、动物、小人之类简单的东西，这本书的确不大适合；但如果是剪纸艺术的发烧友，那么书中提供的作品纹样还是有很大的参考价值的。
书籍,1,余华的活着是上世纪的作品可是对于今天的读者还是有很大意义的。主人公福贵的一生坎坷崎岖，但是他还是坚持了下来，他的亲人一个一个离他而去，他心里要承受多大的打击，可是他还是坚持他觉得他是替死去的人活着，为亲人而活，活着是一个很神圣的话题，对于今天的人们，来自各方面的压力非常大，但如何去处理呢，有人会活着，有人会自杀等等。相信看了这本书会有所启迪吧
书籍,1,幼儿园的老师来家访，我把家里的孩子看过的书介绍给她们，其中就包含这套书。老师说：她明白为什么我家孩子不喜欢她们幼儿园的书了，因为家里的书要比幼儿园的书有趣、好看。孩子看这套书时不到两岁，他从一开始就非常热衷地打开每一个翻页，获得快乐和惊喜。现在家里积累的书越来越多，但每遇到这些书，他还是会反复地看上几遍。我给孩子选书的原则是：快乐的书就是好书，快乐的同时还可以获得知识是优秀的书。
书籍,1,幼儿园的老师更应该看。孩子大多时间还是在幼儿园，在幼儿园里经历的一些事可能会影响孩子的性格甚至一生。如果幼教都能领悟蒙特梭利的育儿法，真正让孩子做主。真正爱孩子。对孩子有极大的耐心，我相信我们的小苗苗都能长成参天大树的；我们明天的栋梁会让我们中国更加强大。
书籍,1,又是一个让上帝眷顾的女主！又是一个让优秀的男主痴痴的心甘情愿等的女主！等待时间为七年！悠悠岁月......那该是个多么同样优秀的女主啊！？呵呵，可惜女主只不过是个莽莽撞撞，可可爱爱，毫无心计，傻傻气气，马马虎虎......噢，和男主相差十万八千里！哼哼，这只能是缘分！缘分啊！分分和和，最终还是如愿以偿。也许这种女孩必然要有这种男人来呵护，来依靠！可惜这种情况也就是书本或偶像剧才发生吧！
书籍,1,又买了二套，是小区的妈妈要我帮她们买。非常的好。非常的好。特别是反义词，才1岁10个月的宝贝，已经能弄明白黑夜和白天，还能说出为什么。
书籍,1,有折衣服的方法，挺不错的但是，我觉得编辑似乎忽略一个群体，大学生。老实说，我用那些方法叠衣服是把衣柜整理得很整齐，但是，厨房啦地板这种，还与我无关，我还是想知道，怎么洗衣服才算最干净的，那些本本的线怎么拾掇才能整齐，手提包的东西应该怎么放才不乱，书桌应该怎么整理。现在大学生的书桌和衣柜基本都是这样了，所以读者应该还是挺多的
书籍,1,有一种常见的哗众取宠行为，描述趋势时，将某一段曲线无限放大，随着纵坐标单位变得越来越小，曲线的斜率变得很大，造成视觉冲击，其实变化率往往只有一个百分点。今天的媒体很偏爱这一手段，不知道他们是不懂抑或是故意扭曲。相关关系与因果关系的混淆不用多说，最经典的例子莫过于，美国经济的增速与巴黎街头女子裙子的长度的关系。读读这本书，在惊讶与笑声里反省生活中的所见所闻。
书籍,1,有一些写书人，写书尽量把简单的事情复杂化，唯恐别人读懂，唯恐别人不知其水平之高深莫测；有一些写书人，写书尽量把复杂的事情简单化，唯恐别人不能知其意，尽量深入浅出，简单说理。作为读者，我最憎恨第一种写书人，而最欢迎第二种写书人。这本书的作者，就是我所喜欢的第二种写书人。整本书看起来很流畅，很舒服，而且也很受益。可能也有赖于译者流畅的翻译，能够让原作者的意思能够流畅表达。
书籍,1,有一天我买衣服的时候看到卖衣服的女孩在看一本叫《长安月下红袖香》的书，我拿来翻了两页觉得文章很美，又懒得上书店去找，于是想到朋友曾经推荐给我的当当网，试着订购了一下，结果很快到货，包装非常好。这本书的内容也很不错，分门别类介绍了一下与历史上那些奇女子有关的诗句，有些诗句以前读过，虽然觉得琅琅上口但是不了解相关的背景，读这本书加深了对那些美诗美句的理解。非常值得收藏的一本书
书籍,1,有许多人，读书很少，但经商很牛，我觉得是一种对商业的感觉和对财富的欲望．所以读课本不见得能学到真东西，那些成功的经验才是最宝贵的，他们各有各的路，不一定很规范，但最后都走向成功，我是很讨厌课本的，那些东西冷冰冰，一点活力都没有，真正好的东西是象这本书一样的，精彩，让你兴奋，它才是我们创业的指南，尤其是７-ＥＬＥＶＥＮ这样从小做起的成功企业，对于我有更好的实践意义．
书籍,1,有些人看了这本书之后，可能会认为整本书都在说只要想想就能成功，但是事实并不是这么简单！作者倡导的是一种在面对生活的挫折，贫穷，疾病等困难时都应该保持良好的心态，都往好处想，事情就能朝好的方面发展，如果只是一味的有负面的想法，那只会越想越糟，反而起不到好的效果。吸引力法则对我还是很有帮助的，现在已经对我的生活和工作中有了一点帮助。希望会越来越好的！强烈推荐大家看这本书！
书籍,1,有时候，一本好书的标准不是情节多么跌宕起伏，场面描写多么宏伟，蕴涵的社会意义有多深，这些，在很多时候都不是读书的目的。当现代生活越来越快速，生活压力越来越大的时候，能让烦闷的人们在阅读的时候心情愉悦的书，就是一本好书。这本书的经典就在于此。我已将这本书送给一个朋友，因为好心情是要分享的。
书籍,1,有人说，恋爱才是人生真正的开始。那么初恋，一定是这段旅程的起点。有人说，初恋是刻骨铭心的。因为那最初的幸福，才是最甜蜜的回忆；最初的痛，才真正痛彻心扉。小娴说：“所有的初恋都是丑小鸭，后来的爱情哦那个，是羽化了的天鹅。”这个仍然相信爱情的女人，把初恋的甜蜜和苦涩，以及无奈都淡淡地写出来，却深深地打动着我的心。相信每一个经过初恋的人，都能够在里面找到自己，也看到别人。
书籍,1,有人说，21世纪是东方的世纪，而东方得看中国的崛起，我想：是的，21世纪是中华民族复兴崛起的世纪！但是这种崛起的前提是我们必须清楚认识自己，看到自己的不足，也要看到自己的优势，即是中国的影响力，对世界的影响力。我想这本书很好的从某一角度为我们指出了这些我们想要了解的东西！
书籍,1,有了第一本书的铺垫，读第二本的时候开始进入状态。基本上第二本就围绕主角们的能力训练展开，故事的主要发生场地设置在美洲的亚马逊丛林。心里一直疑惑这和西藏有什么关系，不过大概看完全书才能知道内里的线索。其中描述了很多热带雨林中特有的神秘动植物以及一些生存技巧和常识，受益匪浅。能够想像出要写这样一部书，融合这样许多的知识，作者需要花费多少心血来搜集和整理并成文。
书籍,1,有点道理。。。“我们到底是在为谁工作呢？”如果不尽快弄清这个问题，不调整好自己的心态，今生我们很可能与成功无缘。在当今这个浮躁的年代，我们需要用什么去重新点燃工作激情，实现自我价值？是耳提面命的空洞口号，还是触动心底的反思？如果每一位员工都能从内心深处承认并接受“我们在为他人工作的同时，也在为自己工作”这样一个朴素的人生理念，责任、忠诚、敬业将不再是空洞的口号。
书籍,1,有的看法是，日常生活啥都吃，吃全乎点，就可以了，不用补，没事找药丸吃干嘛，是药三分毒。我的看法是，现如今，吃到肚子里的仅仅是看起来是某种食物，真正的营养还有没有，不敢说。化肥，农药，转基因，瘦肉精，尿素，避孕药，市场里所有食物都妖艳的很。而且大家都日趋早熟，20岁有皱纹，30岁有50岁的心脏，催肥催肥，医院越来越忙不过来。为了健康，此书里提出的很多抗氧化的方案很受用。
书籍,1,由于之前已经买了暖暖心绘本第一辑，所以宝宝很喜欢，每个故事都讲了无数次，依然很有兴趣。所以第二辑买回来，还没和她多讲，她就自己拿者这些书对比看看，还对我说上面的LOGO一样；呵呵，总之每次买书回来，都恨不得全部能一次听完所有故事。只好每次都讲好条件，好书要留者慢慢读今天只讲一个或者两个，做出选择后再开始，不然总是听完一个又想听一个，实在是太喜欢了.....
书籍,1,由于时间关系只能草草的写下。一直很喜欢俞敏洪老师的演讲，最近一直在准备考试，很辛苦，所以特地买了这本书，在自己想要放弃的时候拿出来看看马上会获得很多的动力让我坚持下去。书里面最多的还是提到关于出国的事，我由于条件有限所以暂不考虑，因此还特意买了一本送给我的朋友，她很犹豫是否要出国，希望能帮到她。向大家推荐这本书。任何的成功学书籍都只是一种激励，关键还是靠自己的。
书籍,1,由于工作太忙，在当当购的书一直没时间写点什么，很多好书也没来得及阅读完，可是看了庄秦的这套龙穴爱不释手，一口气连续看完，作者庄秦大师把自己的奇思妙想在这本书里发挥的淋漓尽致！具体细节我就不多说了请广大读者自己去品味吧。顺便在这里要感谢李西闽大师的推荐。凡是他鼎立推荐的书都是好书！也感谢当当网给我这样一个发挥自己愚智的机会谢谢！！！
书籍,1,用一天的时间一气呵成的看完，和之前看过匪的书感觉一样，感人浪漫，拿起来就让人欲罢不能，也幻想自己能遇到这样的男主角，感叹女主角悲剧的命运，但是跳出来清醒的一想，这个小说真的是远远的脱离了现实，主人公生活奢华的充满糜烂的气息，灰姑娘受到王子如此不理智的热爱，现实中稍稍成熟和理智的人都不会如此，生活还是生活，而这个书也只是一本现代童话故事吧。
书籍,1,用一天的时间读完了这本书，全身都洋溢着幸福的暖光，一个在图画书领域有发言权的人写的一本话语温软甜蜜的书，简单的字眼就勾画出了幸福的滋味。图画书的意义何在，如何给自己的孩子选择图画书，我还没有结婚，一样能感受那种幸福，书中的文字让我想起我的妈妈，我们一起度过的美好时光，我还能在寻找幸福这条路上一直努力，我就是幸福的，感受那些生命的美好！感谢那些彼此爱护的人们！感谢松居直先生！
书籍,1,用了将近四天的时间读完了大眼的这本书。感觉蛮多的。正如书前所写的本书确实挺逗人笑的，但也同时给了人许多值得思考的地方。在读的过程当中会觉得李可乐这个人其实有点像《鹿鼎记》当中的韦小宝，就是一个小混混，油嘴滑舌的，很会说。有时在他与书中其他人物贫嘴的时候就是在讲述着一段道理和讽刺，比如有一段康红对李可乐说的“骗人与被骗”的那一段等。大眼还不忘本行的借机讽刺了一下中国足球对地震的那段描述让我感触很大，我从小到大还从没亲身经历过地震。能从书中感觉的到当时汶川地震的那惊心动魄的场景。本书前面曾写道书中没有完全的好人也没有完全的坏人，但在没有读完最后一页的时候会觉得康红这个人物是一个不折不扣的好人。可就在读到最后那几句话的时候突然间有来了一个悬念就是康红的父亲以及他们的阴谋。书中也有不少的缺点，这本书就是好莱坞式结局的那种。如最后劫机等某些情节给人太假的感觉……总的来说还是不错的一本书
书籍,1,用简单流畅的笔调，写了一个小朋友的回忆，边看边慢慢体会那种快乐和爱。不仅是些个教育者看的，还是一篇很好的文学读物，不愧是入选教材的文章，连孩子也可以看。就如同生活本身，简单、通俗，但又无处都透露出“爱”。看到最后很感动，不得不也对小林老师肃然起敬。我想这样一所小学可能是每个孩子的梦想吧，如果现的小学都这样，那可能不会出现厌学的孩子吧。
书籍,1,永别了，武器！海明威根据自己的经历创作的这部作品为他本人带来了声誉和荣耀。然而，任何一个作家要想在文学圣坛留下自己的名字，他必须要具备自己的风格，只属于他自己一个人的风格。而，这部作品只是作者的起点。那部为他带来诺贝尔奖的《老人与海》，才堪称他的杰作。我是读过了桑梯亚格的故事后才看了《永别了，武器》。也就是读过了海明威的顶峰，又去探索他的起点。已经迈过起点的朋友，巅峰之作等着你；还没有开始的朋友，那无妨去认识这个人生勇士，海明威和他的作品
书籍,1,应该算是第一次接触心灵方面的书，也非常庆幸找到这样一本通俗的心灵书籍。通过小说形式来阐述个个观点，解释，的确有寓言故事的味道，不过越看到后面，越觉得跟以前学的物质决定意识这样的观点好像是相矛盾的，照作者的意思是意识决定物质的理念。但都说的很有道理，也学到了不少可以击退自己悲观情绪的方法，也许还没深入到进阶阶层，几时再拿出来翻读。书的纸张很好，很喜欢
书籍,1,应该说这套贴纸书是很不错的，或者说是我买过的贴纸书中最好的一种。首先是贴纸的量不少，有三大页之多，不至于让小孩子一下子都贴完；其次是贴纸的质量也不错，女儿基本上都能自己撕下来也不会撕破；再次在贴的过程中，不但能锻炼手的灵巧，还能学到一些别的知识，如认物、归类、数数、识别颜色等。不过对于两岁多一点的女儿来说可能有一些简单。个人认为更适合一岁半到两岁的小朋友贴。
书籍,1,英诺森提的插画还有个突出的特点就是角度的多变，你如同在看电影，每幅视角都不同，增加了生动和真实性。构图上往往主角安排在角落，你需要寻找，在寻找当中却看到了市井生活的各种各样的风貌和形态，真是无字教科书。所以英诺森提的插图本身就是宏伟图画，值得慢慢品味。强烈推荐给不喜欢快餐阅读的朋友，推荐给追求认真做事的朋友读，推荐对插画有高要求的朋友。
书籍,1,印象特别深的还是两段话：“一个总理在两小时内就飞赴灾区的国家，一个能够出动10万救援人员的国家，一个企业和私人捐款达到数十亿的国家，一个因争相献血、自愿救助伤员而导致交通阻塞的国家，永远不会被打垮”！温家宝：“我就一句话，是人民在养你们，你们自己看着办。”即使是在灾难过去将近一年的今天，读到这些话仍然让人心中触动，因为这些都是心的声音。
书籍,1,饮食调补离不开食物的性能和应用，这本书对一些常吃的食物的性味、功能、主治、用量用法、禁忌等都有注解；在?医食同源，药补不如食补”的理论下，能对日常生活中做到食而治病、食而防病、食而补身。很全面和专业的一本书，实用性也是相当强的，这样的价格还是很对得起它的内容的，强烈推荐大家购买，对家庭健康很有帮助！买了两本，一本送人，一本自己留着用：）
书籍,1,阴阳师这一系列，真的是经典，虽然说是中国的聊斋志异，但是感觉还是很不同的，《阴阳师》的感觉很清淡，但是在淡淡的描述中，又让人明白了很多世间的道理，让人心情也变得安静下来。我语言能力有限，但真的是特别推荐！！而且书的版式设计和质量都很不错，尤其喜欢它的排版，字不是很大，但字的间隔比较大，看起来很舒服，每个故事下面的页角上都有一幅小图，然人觉得设计很用心。非常不错，建议收藏！！！
书籍,1,因为众所周知的原因，我一直在内心深处比较抵制日本文化，我们接受的教育也是负面的信息多于正面的，但是随着阅读日本绘本的增加，我的观念发生了很大的变化，从这些书中，我们也可以看到他们对历史的反思，对儿童教育的关注，对人性的反思。比如宫西达也，比如今天看到的《狐狸的神仙》，书中只有淡淡的爱心和喜悦，看图画，很美，阅读文字，也是很美的享受，对孩子来说，是最好的爱心教育，无需多说。
书籍,1,因为张爱玲，才知道胡兰成。因为陈丹青老师，才开始看这本今生今世。不得不说，阅读这本书极其愉快的。词，美；句，美；篇，美。文字间似乎可以看到那个穿着长衫，带着一点江浙口音的男子，不紧不慢地讲着他看到过的，经历过的一切。文字媚而不俗。因他了解女子，懂得每个女子的好，所以这明国女子像，个个女子，不管是传统的，还是现在的女子，都是那般的可爱。
书籍,1,因为要开车回家，所以要买一本全国地图。网上比较，实地考察后，就锁定了这本，但就是在小本和大本之间犹豫。开车嘛，路途遥远并且奔波，小子的话一定看不清的，最后咬牙选择了大本的。果然大本看起来很舒服，虽然占了地方，但是效果很好，也值了~另外呢，这本地图虽然不是最新版本的，但是已经够用了，途径的高速点一个都不差耶，而且周边的路况相当的详细。自驾的朋友值得拥有！
书籍,1,因为喜欢张爱玲，并且拥有两套张爱玲的全集，新出的书怎么能不买？？而且当当还这么实惠，爱到这里好像给这本书和当当做广告。不过你要不熟悉张爱玲或者不喜欢他的文字。我劝你还是不要买了，因为这本书沿袭张的风范，有点晦涩难懂，需要你用心自仔细阅读。不喜欢张的人一定读不下去。值得表扬的是出版商的封面设计的真不错，我个人非常喜欢。装帧也很考究。总之觉得超值~！
书籍,1,因为是匪我思存，所以买了这本书。本是将后妈进行到底的匪大终于给了我们一个河蟹的结局。也许是匪大第一次以第一人称来叙事，所以感觉比之前作品相差较多。而匪大在书中多次提到东子，提到佳期，提到佳期如梦……佳期如梦是我最爱的一本书，看了十来遍，流了十来遍的泪……所以匪大多次在这本书里提起，让我不由得心伤。如果真要说喜欢这本书，不如说喜欢匪我思存。
书籍,1,因为青春，可以任性，不怕挥霍，愿意为爱飞蛾扑火。身处其间的人，有欢笑，有眼泪，有快乐，有悲伤，有甜蜜，有心碎，可是应该是不会后悔的吧。虽然只看完了第一个故事，可是苏瑾的勇敢与执着深深的打动了我，让我在深夜的房间里感动不已，心有戚戚。花样年华中的往事一幕幕浮上心头，多么庆幸我们拥有过那么美好、恣意的青春。如果当时再勇敢一点点，结局会不会不一样？
书籍,1,因为某些原因，上个月我失去了我的两只爱猫。不，是离开，不是失去。但是跟失去一样。不知道在他们有生之年，我们是否还能相聚？！永远都不能忘记离开那天，他们看我的眼神。。。so……，给小侄女生日买书，偶然看见这套书，很喜欢，赶快买下来放手边，每天有空就翻翻看……好像我的猫还在身边。有一点点伤感，有一点点开心，也，有一点点温暖。
书籍,1,因为看了中央少儿的这个动画片，儿子天天嚷着要看，可是电视的节目总要更换的。幸亏在当当网发现了这套书！真是感谢啊！！这套书儿子当做宝贝，几乎每天都缠着我给他讲小火车的故事，而且认识里面所有的小火车，有时候我都不能分辨哪个是爱德华哪个是托马斯，他却一眼就能认出来。邻居家的小孩来我家玩，也很喜欢，看样子这套书神的小朋友的喜爱啊！不错不错!!
书籍,1,因为介绍而感兴趣的书，题材也很喜欢——命案加悬疑加推理，赞！看后很有挫败感阿，我果然离天才有很大一段差距~~~~为了知道来龙去脉发狠把半本一口气看完，直到最后十几页真相才慢慢却强烈地剥落！作者的文笔很简练，没有多余的文墨卖弄，每一个字都是成为故事情节不可或缺的构架~~~完全没有煽情的意图，却能在末尾赚人热泪~~~我开始不禁要想，为了所爱的人，我可以以及愿意牺牲什么呢？
书籍,1,"因为急切所以在网上多处搜索了最后的终结篇结局,其实结局已经了然,不过因为读他的过程比较特别,所以,当读第一本时就决定了,四本自己必须都要拥有,而且这套的确很值,我的同事们几乎每人都是轮流读了一遍,最后这本到手时,我都没能读完就借同事读了.看了中间的一部分,还是以往的那种感动,字里行间的细细的情感,虽然不是前几部那样轰烈,可是,依然我爱.也想亲眼读完这个美丽而悲伤的故事的结局.所以."
书籍,1,因为孩子的关系，我现在看绘本简直上了瘾。这一套的绘本，我依然很喜欢。《跟上那头熊》，故事刚讲完，孩子就乐呵呵地笑了。一只勇敢的兔子想要捉住一头熊……你知道发生了什么奇妙的故事么？《装在口袋里的吻》对于学龄前的孩子真是太好，非常适合六、七岁的孩子阅读。《五个小怪物》其实是在对孩子诉说大自然的秘密，作者想象力也真是丰富。……其他的几本，大家认真去看~
书籍,1,因为公司要开始实施胜任能力，所以我一口气在当当上买了四本关于胜任能力的书籍，四本都读了，觉得这本是最适合初学者的，条例很清晰，内容是可以马上实际应用的，里面很多是以销售 企业为背景写例子的，正好我们公司也是一家销售型企业，所以感觉很实用。内容比较浅的，但是就是很容易理解，因为逻辑关系也很清楚。还有，就是字体很大，看起来不费劲。价格适中。总体还是比较满意的。
书籍,1,因为儿子总会有时让你抓狂，总会让你在失去耐心时揍他的屁股，但当他对着电话说想你时又那么贴心。买这本书更多的是想在自己失去耐心时能再多点耐心，在他调皮时更多点宽容，看完了这本书，我想我得到了更多的东西。是的，每一个孩子都是最好的礼物，而父母的“创造”应该陪伴孩子的成长。值得一看，一本让人感到温暖、充满希望的书。
书籍,1,因为对星象的热情劲儿有点过去了，现在断断续续大概看到一半多了吧，和认星识历的内容其实有点重复，各有优缺点。这本的优点在于更加浅显易懂一点，而且每个月的星象添加了很多故事，对三垣二十八宿也有一个形象的介绍。缺点在于时常会看到一些错误，如把玄武写成朱雀、垣写成恒……都是比较小的地方，但会让人看着不太舒服，其实是本印刷很精致，内容也挺丰富的书，但是细节上不注意就会失很多分啊……
书籍,1,因为对心理方面的书籍一直比较感兴趣，有朋友推荐我看这本书，于是我就买了，觉得很不错，里面的内容很实际，让我找到自己的人生中不好的模式，并在慢慢改正中，第一次看一口气就看到了底，但是这样云里雾里的，后来又慢慢看了一遍，终于悟懂了，而且现在还推荐我的很多朋友都看，并坚信只要你相信，只要你愿意去改变你自己，你很可能就可以改变命运！
书籍,1,因为对此套书，女儿重复看的频率太高，让我很是担心，我不会再去购买此套书了，虽然她普及了科学知识，但也正它垄断了女儿读书爱好。每天抱着一大堆这套书，读来读去。我曾看过有人这样评价漫画书，说漫画书是甜点，所有的孩子都喜欢漫画书，就象喜欢爱吃的甜点，但只吃甜点，是会影响孩子生长的。此套书我已买了二十来本，打住不再购买了。我认为一两本值得拥有，但没必要象我这样大批量购入。
书籍,1,因为电视剧去看了小说在星空卫视看电视剧，因为米仓凉子的决绝而喜欢这部剧，人性的刻画让人战栗而小说，更为压抑和直接看到最后，原来电视剧的色调还是有很多改动的，安岛的爱，原子后来的复仇，都带给人无限希望，而小说，则是把这一切不切实际的幻想一一击碎，有的是，不过人心的贪婪与利益的挣扎原子最后的“救命！”，收尾短促有力，也延续了松本清张的灰色基调，破碎的，不甘的，真实的，残忍的
书籍,1,因《白夜行》而被此作者吸引，无意中买了这本书。一打开视线就离不开它。昨晚为了它忍住疲惫，今天下午趁工作不忙，躲在一帝偷偷地把它看完了。青年的创伤太容易埋下祸根，由此滋长出的恨并不是深藏在海底的威力无比的波涛，因为它总是会出现在生活的各种小细节里，只是平日人们不太关注于每件事情的任何细节而已。默认或许是某种意义上的承认，但其背后或许也隐藏着某些不愿说出的秘密。
书籍,1,易经作为中华文化的根，长期以来只有少数人学习专研。大多数人一听到易，就感觉很神秘，认为不是一般的人能学的。但是这本书通过深入浅出的讲解，使任何一个对易学感兴趣的人都能很快入门。当然，易学文化博大精深，即使读完此书，依旧只是完成了入门的过程，如果希望真正掌握的话，还需后期的大量学习。作为启蒙的书籍，此本书是不可多得的。
书籍,1,以往，还真没有看过医学一类的书籍。前几日，听朋友说，《求医不如求己》很实用。于是就购买了一本。真没想到，看了就爱不释手。书中没有深奥的医学知识，作者用通俗易懂的语言和小故事把我们身体中经常遇到的病症解释的淋漓尽致。重要的是我对中医没有什么了解，经过大师的点拨，充分认识到我国的中医具有多么神奇的效应。建议大家都来读一读看一看。相信我，没错的。
